host_id,host_name,property_type,bedrooms,beds,bathrooms,ratings,neighbourhood,latitude,longitude,room_type,daily_price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
312469392,Elliot,Condo,1.0,1,1.0,4.9,78702,30.26056,-97.7222,Entire home/apt,117,1,94,2023-08-24,7.46,5,38,90
312469392,Elliot,Condo,1.0,1,1.0,4.89,78704,30.25721,-97.74627,Entire home/apt,149,1,79,2023-09-04,6.39,5,71,76
476726456,Joe,Place to stay,2.0,2,1.0,5.0,78737,30.14402,-97.96551,Entire home/apt,450,1,7,2023-07-08,0.62,1,336,7
476732130,David,Home,3.0,11,3.0,4.95,78704,30.24809,-97.78289,Entire home/apt,187,3,39,2023-09-04,3.58,3,143,39
194963345,Sue,Home,3.0,5,2.0,4.38,78728,30.4431135,-97.6876038,Entire home/apt,243,1,24,2023-07-20,1.97,7,341,24
4681129,Sanaz,Home,4.0,6,2.5,4.56,78745,30.19099,-97.83065,Entire home/apt,216,2,9,2023-03-19,0.8,2,44,9
178065877,Dakota,Bungalow,1.0,2,1.0,4.95,78704,30.25949,-97.77296,Entire home/apt,125,2,44,2023-08-27,3.85,13,155,44
192383412,Amanda,Home,4.0,5,2.0,4.5,78705,30.29991,-97.73795,Entire home/apt,400,2,10,2023-07-16,1.01,2,185,10
9852748,Leslee,Home,2.0,2,2.0,5.0,78737,30.18677,-97.93992,Entire home/apt,256,1,15,2023-06-04,1.35,1,173,15
479233179,NIck,Condo,0.5,1,1.0,4.69,78705,30.28376,-97.74894,Entire home/apt,112,2,32,2023-08-27,2.58,13,153,31
479233179,NIck,Condo,0.5,1,1.0,4.67,78705,30.28578,-97.74674,Entire home/apt,116,2,30,2023-08-27,2.43,13,247,29
244121753,Nils,Townhouse,1.0,1,1.0,5.0,78704,30.2301392,-97.7467939,Entire home/apt,80,30,3,2023-03-07,0.27,7,198,3
89151846,Amanda,Vacation home,2.0,3,2.0,4.92,78734,30.41408,-97.92169,Entire home/apt,187,2,12,2023-06-18,1.11,1,177,12
286202669,Andres,Rental unit,1.0,1,1.0,4.75,78751,30.29917,-97.72367,Entire home/apt,109,2,8,2023-05-08,0.73,1,350,8
102910881,Valdete,Home,1.0,1,1.0,5.0,78754,30.37083,-97.6506,Private room,69,2,11,2023-07-14,0.89,3,44,10
476992304,Andrei,Guest suite,1.0,1,1.0,4.97,78741,30.24374,-97.72686,Private room,103,4,114,2023-09-07,9.34,3,332,114
475193329,Rika,Home,5.0,9,3.0,4.37,78750,30.46027,-97.81625,Entire home/apt,469,2,38,2023-09-04,3.11,1,0,38
13277997,Erin,Rental unit,1.0,1,1.0,5.0,78758,30.40341,-97.72343,Entire home/apt,119,2,11,2022-10-21,0.89,1,0,10
5122806,Krystal,Home,4.0,5,3.0,5.0,78704,30.25985,-97.77756,Entire home/apt,1435,2,5,2023-06-04,0.45,1,25,5
69578392,Cameron,Home,1.0,1,1.5,4.75,78741,30.21759,-97.70001,Private room,65,1,12,2022-10-29,0.96,3,0,10
403322703,Leidy,Rental unit,1.0,1,1.0,4.92,78741,30.21544395161733,-97.70261529833078,Private room,68,1,38,2023-08-13,3.18,1,351,38
41722787,Marie,Guest suite,0.5,1,1.0,4.83,78757,30.35661,-97.72526,Entire home/apt,67,2,12,2023-09-04,1.07,1,145,12
1169129,David And Kristy,Home,2.0,2,2.0,5.0,78758,30.37991,-97.70871,Entire home/apt,165,60,6,2023-07-31,0.57,4,37,6
20902376,Bonnie,Home,3.0,5,2.0,4.86,78728,30.45248,-97.678,Entire home/apt,111,2,28,2023-08-05,2.26,3,327,27
347316480,Katy,Rental unit,1.0,1,1.0,4.84,78704,30.23924,-97.78402,Entire home/apt,159,1,19,2023-05-29,1.53,8,0,18
247023420,Bon Voyage,Rental unit,2.0,5,2.0,4.68,78704,30.25288,-97.74764,Entire home/apt,122,3,59,2023-08-31,4.77,7,94,58
285295166,Ames - Austin Vacay,Rental unit,2.0,3,2.0,4.32,78756,30.32823,-97.7373,Entire home/apt,84,1,47,2023-08-27,3.86,21,347,47
30225950,Eastside Villas,Tower,1.0,1,1.0,5.0,78701,30.25551,-97.73816,Entire home/apt,205,2,6,2023-07-31,0.49,27,237,5
194963345,Sue,Home,1.0,1,1.0,4.91,78728,30.44226,-97.68853,Private room,62,1,78,2023-09-07,6.26,7,326,74
194963345,Sue,Home,1.0,1,1.0,4.96,78728,30.443113624061272,-97.68760364502668,Private room,54,1,27,2023-08-30,2.18,7,335,26
9862591,Frederick,Guest suite,1.0,1,1.0,5.0,78741,30.23414,-97.73503,Private room,136,1,6,2023-05-06,0.56,2,325,6
2157243,Sean,Condo,1.0,1,1.0,4.86,78704,30.2618599,-97.7745674,Entire home/apt,129,2,43,2023-08-27,3.57,8,103,43
132222,Katie,Bungalow,2.0,2,1.0,4.93,78702,30.26975,-97.72183,Entire home/apt,266,2,30,2023-08-27,2.62,1,35,30
256882822,Annette,Villa,4.0,12,2.5,5.0,78704,30.24425,-97.76409,Entire home/apt,987,3,43,2023-09-04,3.6,15,168,43
477499127,Drew,Rental unit,2.0,3,2.0,4.95,78704,30.23807,-97.78743,Entire home/apt,117,1,75,2023-08-18,6.36,7,350,75
49184118,Julia,Home,1.0,1,1.0,4.78,78702,30.27281,-97.73111,Private room,70,1,32,2023-09-08,2.82,4,29,32
477499127,Drew,Rental unit,1.0,2,1.0,4.87,78704,30.23759,-97.78567,Entire home/apt,85,1,55,2023-08-14,4.67,7,346,55
2911278,Ashley,Guesthouse,1.0,1,1.0,4.91,78702,30.2549592,-97.7159787,Entire home/apt,117,2,45,2023-07-30,3.7,20,88,45
33319490,Megan,Home,3.0,3,2.0,5.0,78757,30.3568002681783,-97.72593253585272,Entire home/apt,602,3,6,2023-09-04,2.65,3,94,6
15644324,Austin,Home,2.0,2,2.5,5.0,78702,30.27621,-97.70678,Entire home/apt,148,2,4,2023-03-16,0.33,1,19,4
49184118,Julia,Home,1.0,2,1.0,4.4,78702,30.27182,-97.73083,Entire home/apt,130,1,5,2023-08-07,0.42,4,129,5
248675231,Andrea,Home,1.0,1,1.0,4.83,78724,30.2632396,-97.589716,Private room,32,15,6,2023-05-19,0.55,2,90,6
308040010,Cosmic,Home,3.0,3,2.5,4.67,78744,30.19212,-97.74671,Entire home/apt,173,1,33,2023-06-11,2.89,1,20,33
86935096,Tyler,Bus,2.0,3,1.0,4.86,78730,30.34161,-97.83792,Entire home/apt,149,2,7,2023-08-04,0.58,2,85,7
54552830,Curtis,Rental unit,1.0,1,1.0,4.77,78701,30.27946,-97.74339,Entire home/apt,160,2,30,2023-04-30,2.56,3,0,30
479233179,NIck,Condo,1.0,1,1.0,4.45,78705,30.2846508,-97.7478453,Entire home/apt,115,2,29,2023-09-08,2.35,13,91,27
477703106,Chase,Guesthouse,1.0,1,1.0,4.93,78757,30.35410929999999,-97.7177943,Entire home/apt,91,3,54,2023-06-16,4.62,2,163,54
10585849,Ames - Austin Vacay,Home,3.0,4,2.0,4.65,78744,30.177370232910164,-97.767558784393,Entire home/apt,116,1,52,2023-08-27,4.42,7,327,52
118565935,Renters Club,Rental unit,2.0,3,2.0,4.86,78704,30.24985,-97.74339,Entire home/apt,128,1,22,2023-08-14,1.85,78,317,22
209421541,Nick,Home,4.0,5,2.5,5.0,78702,30.27558,-97.72382,Entire home/apt,836,3,13,2023-05-21,1.09,1,22,13
30225950,Eastside Villas,Condo,1.0,2,1.0,4.91,78701,30.2553,-97.73923,Entire home/apt,255,2,11,2023-08-20,0.95,27,230,11
448827767,Jacquelyn,Home,1.0,1,1.0,4.65,78744,30.1972,-97.72873,Private room,49,1,48,2023-09-07,3.92,2,355,47
30225950,Eastside Villas,Condo,2.0,3,2.0,4.2,78701,30.25556,-97.73827,Entire home/apt,335,2,5,2023-08-20,0.74,27,280,5
94982704,Lydia,Tiny home,1.0,1,1.0,5.0,78723,30.3108,-97.69736,Entire home/apt,65,1,25,2023-09-01,2.02,5,320,24
94982704,Lydia,Home,3.0,3,2.0,4.96,78723,30.30968,-97.69574,Entire home/apt,124,1,48,2023-09-03,3.95,5,338,48
477825881,Taylor,Home,3.0,4,2.0,4.5,78704,30.23691,-97.77998,Entire home/apt,400,3,4,2023-06-19,0.36,2,0,4
5128232,Kristina,Guest suite,1.0,1,1.0,4.92,78702,30.26792,-97.69944,Entire home/apt,89,2,49,2023-09-03,4.18,1,136,49
43874394,Kia,Rental unit,1.0,1,1.0,4.78,78748,30.17152,-97.80472,Entire home/apt,60,1,9,2023-01-20,1.01,1,0,9
475037126,Rays,Home,4.0,5,3.5,5.0,78739,30.18503,-97.89729,Entire home/apt,311,1,8,2023-08-26,0.72,4,154,8
347316480,Katy,Rental unit,2.0,3,2.0,4.56,78704,30.23878,-97.78358,Entire home/apt,172,2,32,2023-06-26,2.76,8,0,32
205245796,Robert,Townhouse,3.0,4,2.0,4.85,78741,30.23002,-97.74262,Entire home/apt,134,2,40,2023-08-29,3.33,13,39,40
477888307,Chelsea,Home,4.0,4,2.0,4.77,78745,30.19953,-97.81856,Entire home/apt,109,3,31,2023-09-04,2.55,1,130,31
50214619,Ames - Austin Vacay,Rental unit,1.0,2,1.0,4.58,78703,30.28122,-97.77076,Entire home/apt,90,1,53,2023-09-01,4.45,25,344,53
477988483,Marie,Rental unit,2.0,3,2.0,4.79,78758,30.39952329442259,-97.7241879294738,Entire home/apt,135,2,47,2023-08-13,4.04,1,3,47
55406972,Jayla,Home,2.0,2,1.0,4.95,78758,30.38688,-97.69761,Entire home/apt,148,3,21,2023-08-20,1.72,2,351,21
478001815,Adams,Rental unit,2.0,2,2.0,5.0,78758,30.40235,-97.72493,Entire home/apt,157,1,21,2023-08-25,1.74,1,228,21
478009344,Austin BNB Management,Townhouse,2.0,2,1.0,4.88,78744,30.19754,-97.74581,Entire home/apt,102,1,67,2023-07-30,5.49,17,79,67
35817561,Jen And Steven,Rental unit,2.0,3,2.0,4.73,78741,30.22246,-97.706,Entire home/apt,76,1,30,2023-09-04,2.45,77,350,29
5592782,Anne-Marie,Home,1.0,1,1.0,4.93,78723,30.31052,-97.70004,Private room,61,2,14,2023-09-04,2.28,1,70,14
10448711,Michelle,Townhouse,3.0,4,2.0,5.0,78722,30.2944,-97.71672,Entire home/apt,311,2,31,2023-08-13,2.76,1,131,31
143067186,Lila,Home,3.0,3,3.0,4.25,78744,30.20274,-97.75257,Entire home/apt,107,2,8,2023-07-30,0.7,1,0,8
32079858,Lisa,Home,4.0,4,4.5,4.91,78731,30.32077,-97.76677,Entire home/apt,791,2,32,2023-08-27,2.79,11,172,32
7100332,David,Home,1.0,1,1.0,4.95,78753,30.40487,-97.65125,Private room,50,1,75,2023-09-06,6.18,1,136,75
20177973,Sean,Home,1.0,2,1.0,4.89,78758,30.39718,-97.69648,Private room,94,1,9,2023-03-18,0.82,1,0,9
18495914,Jeff,Condo,1.0,1,1.0,5.0,78701,30.2701897,-97.7473996,Entire home/apt,90,30,3,2023-03-29,0.29,1,128,3
3957654,Kristen,Home,2.0,2,1.0,4.93,78757,30.349,-97.7245,Entire home/apt,164,1,29,2023-08-12,2.43,1,156,29
205245796,Robert,Townhouse,3.0,4,2.0,4.83,78741,30.23027,-97.74292,Entire home/apt,112,2,29,2023-08-12,2.43,13,99,29
293556347,UrbanStay,Home,5.0,10,3.5,4.9,78702,30.2554,-97.73412,Entire home/apt,409,1,40,2023-08-16,3.24,32,268,39
37187748,Stacie And Milad,Home,5.0,5,4.0,5.0,78704,30.26223,-97.76882,Entire home/apt,511,2,45,2023-09-05,3.78,5,242,45
88769927,Jason,Townhouse,6.0,10,3.0,4.86,78721,30.26744,-97.69476,Entire home/apt,105,1,86,2023-09-04,7.05,16,334,86
50214619,Ames - Austin Vacay,Rental unit,1.0,1,1.0,4.88,78751,30.31303,-97.7302,Entire home/apt,91,1,78,2023-09-02,6.48,25,347,78
118278249,Natassja,Guesthouse,1.0,2,1.0,5.0,78723,30.30974,-97.68108,Entire home/apt,126,2,20,2023-05-28,1.64,1,0,20
26767316,Ryan,Guesthouse,2.0,2,1.5,5.0,78757,30.33392,-97.72159,Entire home/apt,214,2,13,2023-07-16,1.19,2,330,13
325102961,Selena,Guesthouse,1.0,1,1.0,4.97,78734,30.42559,-97.93304,Entire home/apt,123,1,39,2023-09-03,3.21,1,343,39
69190614,Stac,Home,3.0,3,2.0,4.92,78744,30.18923,-97.7406,Entire home/apt,163,1,12,2023-05-21,1.11,1,68,12
478327873,Joseph,Condo,2.0,2,1.5,4.67,78704,30.26001,-97.77329,Entire home/apt,157,1,15,2022-11-25,1.22,1,0,14
138398089,GuestSpaces,Vacation home,7.0,7,6.0,5.0,78741,30.24183,-97.7329,Entire home/apt,825,3,8,2023-06-04,0.79,31,303,8
4426181,Chewy,Rental unit,1.0,1,1.0,5.0,78704,30.23761,-97.78379,Entire home/apt,49,1,38,2023-09-08,3.18,4,311,38
53044103,Katy,Villa,5.0,9,3.5,5.0,78703,30.30967,-97.76622,Entire home/apt,1089,3,9,2023-08-21,2.14,1,24,9
25017441,Nathan,Home,1.0,1,1.5,4.67,78744,30.16239,-97.779,Private room,55,1,6,2023-05-20,1.21,1,356,6
53224343,Taylor,Home,4.0,5,2.0,4.7,78723,30.32172,-97.67504,Entire home/apt,199,1,27,2023-07-30,2.31,20,344,27
96312938,Nicole,Home,2.0,2,2.5,4.83,78725,30.25663,-97.66933,Private room,179,1,6,2023-07-13,0.56,2,364,6
478426880,Dusty,Home,3.0,5,3.0,5.0,78757,30.33735,-97.74583,Entire home/apt,500,30,3,2023-04-01,0.31,1,132,3
401966005,Stephen,Home,3.0,3,2.0,4.9,78744,30.1798,-97.76648,Entire home/apt,147,2,48,2023-08-29,3.95,1,352,48
35817561,Jen And Steven,Rental unit,2.0,2,2.0,4.88,78741,30.2277,-97.71057,Entire home/apt,84,1,41,2023-09-02,3.49,77,357,41
126263802,The Lux Haus,Home,2.0,2,2.0,4.36,78745,30.19753,-97.80048,Entire home/apt,140,1,11,2023-06-24,1.61,4,19,11
478482016,Neil,Townhouse,3.0,6,2.5,5.0,78752,30.33618,-97.7046,Entire home/apt,295,1,8,2023-05-09,0.67,1,138,8
369928768,David,Home,2.0,2,2.5,4.89,78702,30.2561719,-97.7333741,Entire home/apt,222,1,75,2023-07-19,6.15,2,163,75
445274785,Roaming.Homes,Condo,1.0,2,1.0,4.83,78701,30.2564542,-97.738827,Entire home/apt,188,2,23,2023-07-16,2.01,5,192,23
21317122,Bj,Home,3.0,3,2.5,4.95,78723,30.2929615311518,-97.67095752060412,Entire home/apt,133,1,19,2023-01-15,1.65,1,0,19
77107810,Anna,Guesthouse,1.0,1,1.0,4.83,78757,30.3371639,-97.7365991,Entire home/apt,87,29,6,2023-07-31,0.62,1,0,6
444019106,Maria,Guest suite,1.0,1,1.0,4.96,78744,30.14921,-97.71651,Private room,83,1,56,2023-09-03,5.33,1,154,56
235357977,Mariajose,Rental unit,1.0,2,1.0,4.57,78703,30.26708,-97.75324,Entire home/apt,132,2,7,2023-07-31,0.88,1,103,7
76807158,Diana,Home,4.0,5,2.0,4.92,78703,30.28374,-97.76123,Entire home/apt,250,28,13,2023-06-03,1.07,1,0,13
118565935,Renters Club,Home,5.0,7,5.0,5.0,78746,30.31003,-97.81002,Entire home/apt,1140,1,7,2023-07-23,0.73,78,300,7
70994141,Tara,Guesthouse,2.0,2,2.0,5.0,78704,30.25106,-97.77111,Entire home/apt,200,3,8,2023-03-15,0.68,1,100,8
257044907,Edgar,Rental unit,2.0,3,1.0,4.9,78746,30.26544,-97.78602,Entire home/apt,142,3,10,2023-04-30,0.93,1,0,10
21292961,Niki,Home,3.0,3,2.0,5.0,78744,30.19878,-97.73109,Entire home/apt,275,1,4,2023-02-08,0.37,2,0,4
21292961,Niki,Home,4.0,5,2.0,5.0,78737,30.22988,-97.8977,Entire home/apt,520,2,16,2023-08-21,1.48,2,171,16
36467541,Elizabeth,Home,2.0,2,2.5,5.0,78702,30.25408,-97.72889,Entire home/apt,168,2,41,2023-08-29,3.75,1,138,41
22607659,Erin,Home,4.0,4,2.0,5.0,78745,30.20388,-97.79306,Entire home/apt,150,2,33,2023-08-20,2.82,9,75,33
410505537,Ensy,Home,3.0,3,2.0,5.0,78704,30.2537794,-97.7899388,Entire home/apt,282,3,17,2023-09-04,1.51,1,183,17
15544549,Steven,Home,3.0,4,2.0,4.95,78704,30.23365,-97.75164,Entire home/apt,197,1,19,2023-08-17,1.73,1,317,19
47946196,Darren,Guesthouse,1.0,1,1.0,5.0,78721,30.27997,-97.6802,Entire home/apt,108,2,12,2023-07-03,1.12,1,54,12
169758891,Valerie,Home,4.0,5,2.0,5.0,78746,30.27089,-97.80807,Entire home/apt,589,7,8,2023-07-22,0.68,22,327,8
88769927,Jason,Townhouse,6.0,10,3.0,4.7,78721,30.27273,-97.68927,Entire home/apt,99,1,70,2023-08-21,5.83,16,341,70
71125104,Blake,Home,4.0,4,2.0,4.89,78721,30.2619925,-97.6763673,Entire home/apt,206,2,9,2023-08-20,0.82,14,162,9
9507737,Alexandra,Bungalow,3.0,5,1.0,5.0,78702,30.26557,-97.71536,Entire home/apt,182,3,7,2023-05-27,0.63,1,27,7
288206074,Diana,Home,2.0,3,2.5,4.88,78741,30.24541,-97.73059,Entire home/apt,234,2,24,2023-08-20,3.13,1,132,24
135746226,John,Home,1.0,1,1.0,5.0,78744,30.1413,-97.71507,Entire home/apt,77,14,3,2023-09-04,0.36,1,342,3
461521204,Sbm,Home,5.0,6,4.0,5.0,78731,30.3655,-97.76339,Entire home/apt,181,1,29,2023-08-25,2.38,4,361,29
157035046,Chris,Rental unit,1.0,1,1.0,4.9,78741,30.24524,-97.73353,Entire home/apt,96,1,29,2023-08-21,2.48,3,55,29
277440678,Sylvia E,Condo,2.0,2,1.0,4.75,78703,30.2899347,-97.7701094,Entire home/apt,187,2,8,2023-05-29,0.73,1,2,8
475037126,Rays,Home,5.0,5,3.5,4.7,78739,30.18873,-97.90782,Entire home/apt,450,2,10,2023-06-25,0.96,4,144,10
5440877,Bradley,Home,2.0,2,1.0,4.77,78704,30.23565,-97.77792,Entire home/apt,152,3,13,2023-04-13,1.2,2,34,13
22463696,Allison,Home,2.0,2,2.0,5.0,78744,30.19359,-97.76129,Entire home/apt,170,3,5,2023-08-27,0.59,1,24,5
478935093,Dustin And Kate,Bungalow,3.0,3,1.0,4.97,78722,30.2997,-97.71376,Entire home/apt,102,1,65,2023-09-04,5.67,3,196,65
283181237,Jana - Austin Vacay,Rental unit,1.0,2,1.0,4.8,78751,30.30203168947526,-97.7362195981272,Entire home/apt,97,1,41,2023-08-17,3.44,4,342,41
285295166,Ames - Austin Vacay,Home,2.0,4,1.0,4.8,78756,30.32928,-97.73362,Entire home/apt,107,1,71,2023-09-06,5.9,21,335,71
56373541,A Stay Above The Rest,Home,3.0,3,2.0,4.95,78729,30.45564,-97.75362,Entire home/apt,164,1,21,2023-08-24,1.77,17,3,21
478985762,Phillip,Home,3.0,4,1.5,5.0,78723,30.315911283965224,-97.66747492883606,Entire home/apt,190,2,22,2023-09-03,2.17,1,363,22
248675231,Andrea,Home,0.5,1,0.0,5.0,78724,30.2632396,-97.589716,Private room,30,15,4,2023-08-28,0.8,2,85,4
12755202,Maria,Home,3.0,3,2.0,4.88,78723,30.31478,-97.66733,Entire home/apt,142,2,16,2023-07-26,1.61,1,14,16
444781528,Jason,Condo,2.0,4,1.5,4.93,78701,30.2564542,-97.738827,Entire home/apt,76,1,76,2023-09-09,6.44,14,339,76
34218183,Russell,Home,2.0,2,2.0,5.0,78704,30.23461151123047,-97.75227355957033,Entire home/apt,169,2,24,2023-06-27,2.18,2,2,24
475533011,Gabriel,Resort,0.5,2,1.0,4.8,78701,30.2715984321747,-97.747574150252,Private room,356,1,5,2021-06-22,0.09,61,350,0
475533011,Gabriel,Resort,0.5,2,1.0,5.0,78701,30.2715984321747,-97.747574150252,Private room,356,1,5,2022-03-18,0.09,61,348,0
475533011,Gabriel,Resort,0.5,2,1.0,4.0,78701,30.2715984321747,-97.747574150252,Private room,356,1,3,2021-06-12,0.06,61,350,0
475533011,Gabriel,Resort,0.5,2,1.0,4.6,78701,30.2715984321747,-97.747574150252,Private room,356,1,5,2021-06-07,0.13,61,350,0
39611542,Daniel,Guesthouse,2.0,1,1.0,4.98,78702,30.25524,-97.7341,Entire home/apt,121,1,49,2023-06-11,4.15,1,0,49
110013518,Mathew,Home,2.0,2,2.5,5.0,78724,30.29204,-97.64097,Entire home/apt,195,2,3,2023-04-23,0.29,1,345,3
140263327,Jimmy,Home,3.0,5,2.0,5.0,78703,30.29729,-97.75798,Entire home/apt,807,2,7,2023-07-30,0.63,1,243,7
456475914,Evolve,Home,3.0,5,2.5,5.0,78731,30.35371,-97.77041,Entire home/apt,492,2,9,2023-07-23,0.77,45,194,9
479229551,Elle,Condo,1.0,1,1.0,4.84,78703,30.27513,-97.75652,Entire home/apt,155,1,68,2023-08-10,5.83,2,155,68
27596713,Rich,Condo,1.0,1,1.0,4.55,78741,30.23294,-97.7325,Private room,44,1,65,2023-09-05,5.8,1,76,65
2200456,Tressa,Loft,1.0,1,1.0,5.0,78701,30.2728255,-97.7478877,Entire home/apt,135,3,14,2023-09-03,1.28,1,60,14
418104736,Sandra,Rental unit,3.0,3,2.5,5.0,78723,30.31151,-97.67886,Entire home/apt,350,1,3,2023-04-02,0.28,1,352,3
415706517,Black Opal,Rental unit,2.0,4,1.5,4.67,78702,30.27909319999999,-97.7229364,Entire home/apt,207,1,6,2023-07-30,0.6,9,170,6
107190530,Mariah And Hailie,Rental unit,1.0,2,1.0,4.91,78704,30.23706,-97.78473,Entire home/apt,79,1,45,2023-08-27,3.86,2,269,45
319916560,Ben & Allison,Home,4.0,6,3.5,4.98,78745,30.19826,-97.78138,Entire home/apt,509,1,53,2023-09-07,4.53,5,152,53
157776001,LeiIna And Chris,Home,4.0,4,2.5,5.0,78702,30.25412,-97.71646,Entire home/apt,407,2,20,2023-09-04,1.86,1,142,20
479419746,Ismael,Home,3.0,4,2.0,4.88,78727,30.42151,-97.68589,Entire home/apt,123,2,16,2023-08-06,1.45,1,127,16
138398089,GuestSpaces,Bungalow,4.0,5,4.0,4.5,78703,30.29405,-97.76128,Entire home/apt,717,2,8,2023-08-28,0.79,31,327,8
318982020,Eric,Guesthouse,1.0,1,1.0,4.92,78702,30.26935,-97.72822,Entire home/apt,116,1,114,2023-09-07,10.4,1,123,114
8441038,Patricia,Home,1.0,1,1.0,5.0,78753,30.35362,-97.67675,Private room,56,1,9,2023-08-27,1.33,1,71,9
1523587,Dallas,Home,3.0,3,2.5,5.0,78704,30.24825,-97.77913,Entire home/apt,724,3,10,2023-04-25,1.01,19,0,10
4426181,Chewy,Rental unit,1.0,1,1.0,4.93,78704,30.23723,-97.78395,Entire home/apt,50,1,29,2023-08-20,2.44,4,270,29
4426181,Chewy,Rental unit,1.0,1,1.0,4.97,78704,30.23894,-97.78568,Entire home/apt,49,1,36,2023-08-19,3.12,4,270,36
479527216,Belinda,Home,2.0,2,2.0,5.0,78741,30.2185438,-97.7265003,Entire home/apt,173,2,7,2023-04-17,0.64,1,245,7
358861349,Dayna,Home,2.0,3,1.5,4.8,78741,30.2324106,-97.7341406,Entire home/apt,156,1,5,2023-08-20,0.43,1,38,5
95001701,Kenny,Condo,1.0,1,1.0,5.0,78704,30.26151,-97.77437,Entire home/apt,162,2,25,2023-08-28,2.18,1,217,25
24878518,Asma,Bungalow,2.0,3,2.0,4.89,78751,30.31727,-97.71978,Entire home/apt,272,2,19,2023-06-14,1.76,1,330,19
52065230,Reza,Home,1.0,1,1.0,4.9,78732,30.37502,-97.89639,Private room,87,1,20,2023-05-29,1.71,1,4,20
109847249,Lauren,Guesthouse,0.5,1,1.0,5.0,78703,30.29449,-97.76115,Entire home/apt,125,2,22,2023-08-31,2.05,1,38,22
166501937,Csilla And Luis,Villa,4.0,4,4.5,5.0,78736,30.24067,-97.93166,Entire home/apt,671,4,9,2023-08-03,0.88,1,330,9
70497882,Amir,Rental unit,1.0,1,1.0,4.92,78723,30.29675,-97.70647,Entire home/apt,60,4,13,2023-08-29,2.1,1,75,13
7622771,Jennifer,Vacation home,1.0,1,1.0,5.0,78757,30.33617,-97.73493,Entire home/apt,74,3,6,2023-02-26,0.52,2,16,6
479549225,Coco,Rental unit,2.0,3,2.0,4.9,78702,30.26279,-97.73323,Entire home/apt,198,2,71,2023-09-04,5.98,1,163,71
475533011,Gabriel,Resort,2.0,3,2.0,4.33,78701,30.2715984321747,-97.747574150252,Private room,712,1,10,2020-01-20,0.19,61,0,0
475533011,Gabriel,Resort,2.0,3,2.0,5.0,78701,30.2715984321747,-97.747574150252,Private room,712,1,4,2021-08-01,0.08,61,0,0
201127651,Vacasa Texas,Home,2.0,2,2.0,4.79,78702,30.256469252206973,-97.72880777240177,Entire home/apt,272,1,14,2023-08-27,1.22,30,364,14
462092343,Nick,Condo,0.5,1,1.0,4.74,78705,30.28478,-97.74683,Entire home/apt,120,2,35,2023-08-22,2.99,7,143,35
243703393,Waranka,Serviced apartment,1.0,1,1.0,5.0,78754,30.3773,-97.65045,Entire home/apt,240,1,4,2022-11-14,0.37,1,361,4
19380268,Ryan,Home,2.0,2,1.0,5.0,78702,30.27899,-97.71528,Entire home/apt,169,2,3,2023-09-03,0.92,4,60,3
51183342,Hunter,Home,3.0,3,2.0,4.97,78702,30.267649789632674,-97.72423390518196,Entire home/apt,308,1,36,2023-09-03,3.14,9,82,36
329057014,Pouyan,Rental unit,1.0,1,1.0,4.61,78741,30.23448,-97.71716,Private room,50,1,18,2023-07-04,1.51,1,0,18
5565446,Cristina,Rental unit,1.0,1,1.0,4.98,78702,30.26541,-97.71858,Entire home/apt,95,2,42,2023-09-05,3.83,2,69,42
479418648,Trevor,Home,4.0,5,3.0,5.0,78741,30.23892,-97.69146,Entire home/apt,331,2,4,2022-11-20,0.35,1,0,4
3879188,Lucía,Guest suite,1.0,1,1.0,5.0,78704,30.24134,-97.74022,Entire home/apt,136,3,19,2023-05-20,1.63,1,22,19
234395338,Matt,Home,3.0,4,2.0,4.85,78745,30.20401,-97.79345,Entire home/apt,117,2,27,2023-09-08,2.31,1,29,27
23895990,Angela,Home,4.0,4,2.5,5.0,78747,30.13248,-97.76571,Entire home/apt,250,2,4,2023-03-12,0.43,1,112,4
376252794,Rebecca,Home,2.0,3,2.0,5.0,78741,30.23341,-97.70297,Entire home/apt,118,2,4,2023-07-31,0.36,2,3,4
15497523,Veronica,Home,4.0,4,2.0,4.54,78741,30.22265,-97.69256,Entire home/apt,290,3,24,2023-07-29,2.3,1,43,24
16990248,Stan Haozhe,Home,2.0,2,2.5,5.0,78745,30.22086,-97.7835,Entire home/apt,199,2,8,2023-07-30,0.73,1,42,8
455535652,Kyle,Home,3.0,3,2.0,4.94,78744,30.1512,-97.72663,Entire home/apt,219,1,62,2023-09-08,5.52,1,39,62
480076190,Mark,Rental unit,1.0,2,1.0,5.0,78704,30.25227,-97.77045,Entire home/apt,123,1,25,2023-09-04,2.14,1,67,25
375579714,Luxury Housing,Rental unit,1.0,1,1.0,4.69,78701,30.26526,-97.7469,Entire home/apt,173,2,59,2023-07-20,5.0,4,52,59
9995662,Rita,Guesthouse,1.0,2,1.0,5.0,78739,30.17365,-97.8578,Entire home/apt,120,2,39,2023-09-04,3.33,1,288,39
17732684,Cassandra,Home,2.0,2,2.5,5.0,78704,30.22994,-97.76428,Entire home/apt,300,2,13,2023-09-03,1.18,1,3,13
80134282,Casey,Home,4.0,7,3.0,5.0,78745,30.21006,-97.78333,Entire home/apt,800,2,12,2023-08-27,1.19,1,316,12
